FECHAACEPT;NUMEROIDENT;ADUANA;TIPOOPERACION;CODIGORUTEXPORTADORPPAL;NRO_EXPORTADOR;PORCENTAJEEXPPPAL;COMUNAEXPORTADORPPAL;CODIGORUTEXPSEC;NRO_EXPORTADOR_SEC;PORCENTAJEEXPSECUNDARIO;COMUNAEXPSECUNDARIO;PUERTOEMB;GLOSAPUERTOEMB;REGIONORIGEN;TIPOCARGA;VIATRANSPORTE;PUERTODESEMB;GLOSAPUERTODESEMB;PAISDESTINO;GLOSAPAISDESTINO;NOMBRECIATRANSP;PAISCIATRANSP;RUTCIATRANSP;DVRUTCIATRANSP;NOMBREEMISORDOCTRANSP;RUTEMISOR;DVRUTEMISOR;CODIGOTIPOAUTORIZA;NUMEROINFORMEEXPO;DVNUMEROINFORMEEXP;FECHAINFORMEEXP;MONEDA;MODALIDADVENTA;CLAUSULAVENTA;FORMAPAGO;VALORCLAUSULAVENTA;COMISIONESEXTERIOR;OTROSGASTOS;VALORLIQUIDORETORNO;NUMEROREGSUSP;ADUANAREGSUSP;PLAZOVIGENCIAREGSUSP;TOTALITEM;TOTALBULTOS;PESOBRUTOTOTAL;TOTALVALORFOB;VALORFLETE;CODIGOFLETE;VALORSEGURO;CODIGOSEG;VALORCIF;NUMEROPARCIALIDAD;TOTALPARCIALES;PARCIAL;OBSERVACION;NUMERODOCTOCANCELA;FECHADOCTOCANCELA;TIPODOCTOCANCELA;PESOBRUTOCANCELA;TOTALBULTOSCANCELA;NUMEROITEM;NOMBRE;ATRIBUTO1;ATRIBUTO2;ATRIBUTO3;ATRIBUTO4;ATRIBUTO5;ATRIBUTO6;CODIGOARANCEL;UNIDADMEDIDA;CANTIDADMERCANCIA;FOBUNITARIO;FOBUS;CODIGOOBSERVACION1;VALOROBSERVACION1;GLOSAOBSERVACION1;CODIGOOBSERVACION2;VALOROBSERVACION2;GLOSAOBSERVACION2;CODIGOOBSERVACION3;VALOROBSERVACION3;GLOSAOBSERVACION3;PESOBRUTOITEM;FECHAACEPTPACKAGE;NUMEROBULTO;TIPOBULTO;CANTIDADBULTO;IDENTIFICACIONBULTO;FECHAACEPTTRANSPORT;NSECDOCTRANSP;NUMERODOCTRANSP;FECHADOCTRANSP;NOMBRENAVE;NUMEROVIAJE;YEAR;MONTH
17052014;5938777;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;26012015;13;3;9;1;13919;0;2357;11562;0;0;0;6;139;834;11562;2357; ;0; ;13919;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;102;23,843137;2432;99;3040.0;VARAS;68;;SIN ACUERDO;0;;;120                                                                                                                                                                                                                                                                                                             ;17052014;1;22;139;ROTULADO                                           ;17052014;1;369-52665093;1052014;ATLAS AIR;460002                    ;2014;05
17052014;5938777;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;26012015;13;3;9;1;13919;0;2357;11562;0;0;0;6;139;834;11562;2357; ;0; ;13919;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP~;;;;;;;6031999;6;12;37,5;450;99;225.0;VARAS;0;;;0;;;15                                                                                                                                                                                                                                                                                                                                        ;17052014;1;22;139;ROTULADO                                           ;17052014;1;369-52665093;1052014;ATLAS AIR;460002                    ;2014;05
17052014;5938777;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;26012015;13;3;9;1;13919;0;2357;11562;0;0;0;6;139;834;11562;2357; ;0; ;13919;0;0;NO; ;;0;;0;;3;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031999;6;64;26,25;1680;99;4200.0;VARAS;0;;;0;;;91                                                                                                                                                                                                                                                                                                                                           ;17052014;1;22;139;ROTULADO                                           ;17052014;1;369-52665093;1052014;ATLAS AIR;460002                    ;2014;05
17052014;5938777;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;26012015;13;3;9;1;13919;0;2357;11562;0;0;0;6;139;834;11562;2357; ;0; ;13919;0;0;NO; ;;0;;0;;4;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031999;6;168;9,761905;1640;99;4100.0;VARAS;0;;;0;;;188                                                                                                                                                                                                                                                                                                                   ;17052014;1;22;139;ROTULADO                                           ;17052014;1;369-52665093;1052014;ATLAS AIR;460002                    ;2014;05
17052014;5938777;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;26012015;13;3;9;1;13919;0;2357;11562;0;0;0;6;139;834;11562;2357; ;0; ;13919;0;0;NO; ;;0;;0;;5;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .;;;;;;;6031999;6;277;13,429603;3720;99;1240.0;VARAS;0;;;0;;;300                                                                                                                                                                                                                                                                                                                                                     ;17052014;1;22;139;ROTULADO                                           ;17052014;1;369-52665093;1052014;ATLAS AIR;460002                    ;2014;05
17052014;5938777;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;26012015;13;3;9;1;13919;0;2357;11562;0;0;0;6;139;834;11562;2357; ;0; ;13919;0;0;NO; ;;0;;0;;6;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;105;15,619048;1640;99;820.0;RAMO;0;;;0;;;120                                                                                                                                                                                                                                                                                                           ;17052014;1;22;139;ROTULADO                                           ;17052014;1;369-52665093;1052014;ATLAS AIR;460002                    ;2014;05
17052014;5945752;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;231;BOGOTA;202;COLOMBIA;AVIANCA;202;92921000;K;BIG BUSINESS CARGO;76178580;K;0;202;;22012015;13;1;11;1;3141,88;0;1352;1789,88;0;0;0;1;56;420;1789,88;1352; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP~;;;;;;;6031920;6;336;5,327024;1789,88;99;10000.0;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;420                                                                                                                                                                                                                                                                                          ;17052014;1;22;56;ROTULADO                                            ;17052014;1;729-87749863;7052014;AVIANCA;459603                      ;2014;05
17052014;5947930;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;2022015;13;3;9;1;6764,5;0;1354,5;5410;0;0;0;5;70;474;5410;1354,5; ;0; ;6764,5;0;0;NO; ;;0;;0;;1;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031999;6;16;30;480;99;1200.0;VARAS;68;;SIN ACUERDO;0;;;25                                                                                                                                                                                                                                                                                                                                ;17052014;1;22;70;ROTULADO                                            ;17052014;1;369-52665104;8052014;ATLAS AIR;461102                    ;2014;05
17052014;5947930;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;2022015;13;3;9;1;6764,5;0;1354,5;5410;0;0;0;5;70;474;5410;1354,5; ;0; ;6764,5;0;0;NO; ;;0;;0;;2;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031999;6;23;27,826087;640;99;1600.0;VARAS;0;;;0;;;27                                                                                                                                                                                                                                                                                                                                     ;17052014;1;22;70;ROTULADO                                            ;17052014;1;369-52665104;8052014;ATLAS AIR;461102                    ;2014;05
17052014;5947930;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;2022015;13;3;9;1;6764,5;0;1354,5;5410;0;0;0;5;70;474;5410;1354,5; ;0; ;6764,5;0;0;NO; ;;0;;0;;3;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031999;6;137;9,051095;1240;99;3100.0;VARAS;0;;;0;;;150                                                                                                                                                                                                                                                                                                                ;17052014;1;22;70;ROTULADO                                            ;17052014;1;369-52665104;8052014;ATLAS AIR;461102                    ;2014;05
17052014;5947930;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;2022015;13;3;9;1;6764,5;0;1354,5;5410;0;0;0;5;70;474;5410;1354,5; ;0; ;6764,5;0;0;NO; ;;0;;0;;4;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .;;;;;;;6031999;6;210;12;2520;99;840.0;VARAS;0;;;0;;;237                                                                                                                                                                                                                                                                                                                                                         ;17052014;1;22;70;ROTULADO                                            ;17052014;1;369-52665104;8052014;ATLAS AIR;461102                    ;2014;05
17052014;5947930;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;2022015;13;3;9;1;6764,5;0;1354,5;5410;0;0;0;5;70;474;5410;1354,5; ;0; ;6764,5;0;0;NO; ;;0;;0;;5;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;31;17,096774;530;99;265.0;RAMO;0;;;0;;;35                                                                                                                                                                                                                                                                                                           ;17052014;1;22;70;ROTULADO                                            ;17052014;1;369-52665104;8052014;ATLAS AIR;461102                    ;2014;05
17052014;5952538;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;399;SAN SALVADOR;213;EL SALVADOR;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;213;;24012015;13;1;11;1;1399,75;0;574,6;825,15;0;0;0;1;8;56;825,15;574,6; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP;;;;;;;6031920;6;48;17,190625;825,15;99;1600.0;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;68;752;TLCCH-ES;56                                                                                                                                                                                                                                                                                    ;17052014;1;22;8;ROTULADO                                             ;17052014;1;530-30595600;9052014;LAN CHILE;457813                    ;2014;05
17052014;5961252;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;30012015;13;1;5;1;1496;0;0;1496;0;0;0;1;22;158;1496;515; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP;;;;;;;6031920;6;132;11,333333;1496;99;4400.0;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;158                                                                                                                                                                                                                                                                                                            ;17052014;1;22;22;ROTULADO                                            ;17052014;1;14052014;15052014;ATLAS AIR;462058                        ;2014;05
17052014;5961274;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;30012015;13;1;5;1;1925;0;0;1925;0;0;0;1;30;204;1925;637; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP;;;;;;;6031920;6;180;10,694444;1925;99;5500.0;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;204                                                                                                                                                                                                                                                                                                            ;17052014;1;22;30;ROTULADO                                            ;17052014;1;15042014;15052014;ATLAS AIR;462058                        ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;1;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP;;;;;;;6031999;6;66;30;1980;99;4950.0;VARAS;68;;SIN ACUERDO;0;;;76                                                                                                                                                                                                                                                                                                                                   ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;2;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM~;;;;;;6031999;6;32;25,5;816;99;2040.0;VARAS;0;;;0;;;37                                                                                                                                                                                                                                                                                                                   ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;3;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP~;;;;;;;6031999;6;9;26,666667;240;99;600.0;VARAS;0;;;0;;;11                                                                                                                                                                                                                                                                                                                                         ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;4;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031999;6;183;8,961749;1640;99;4100.0;VARAS;0;;;0;;;214                                                                                                                                                                                                                                                                                                                   ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULARVTULIP~ CORTADOS;P/ADORNO;;;;;;6031999;6;216;15,625;3375;99;6750.0;VARAS;0;;;0;;;256                                                                                                                                                                                                                                                                                                                           ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;6;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .~;;;;;;;6031999;6;219;11,780822;2580;99;860.0;VARAS;0;;;0;;;242                                                                                                                                                                                                                                                                                                                                                    ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
17052014;5961356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9022015;13;3;9;1;13473;0;2312;11161;0;0;0;7;141;874;11161;2312; ;0; ;13473;0;0;NO; ;;0;;0;;7;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;33;16,060606;530;99;265.0;RAMO;0;;;0;;;38                                                                                                                                                                                                                                                                                                              ;17052014;1;22;141;ROTULADO                                           ;17052014;1;369-52665115;15052014;ATLAS AIR;462058                    ;2014;05
19052014;5953398;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;6022015;142;3;5;1;69577,47;0;0;69577,47;0;0;0;1;1;11058;69577,47;0; ;0; ;0;1;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO;~PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;10862;6,405586;69577,47;61;;4SCLES3521;99;10862.0;KN;68;800;AAPCCH-UE;11058                                                                                                                                                                                                                                                                               ;19052014;1;76;1;                                                     ;19052014;1;SUDUB46012522149;12052014;BODO SCHULTE;109819             ;2014;05
19052014;5953446;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;6022015;142;3;5;1;53459,61;0;0;53459,61;0;0;0;1;1;7107;53459,61;0; ;0; ;0;2;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO;~PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;6987;7,651297;53459,61;61;;4SCLES3521;99;6987.0;KN;68;800;AAPCCH-UE;7107                                                                                                                                                                                                                                                                                        ;19052014;1;76;1;                                                     ;19052014;1;SUDUB46012522148;12052014;BODO SCHULTE;109819             ;2014;05
19052014;5953539;34;200;3;3803;100;10301;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;13022015;142;3;5;1;77179;0;0;77179;0;0;0;1;1;17307;77179;0; ;0; ;0;1;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO;~PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;15232;5,066899;77179;61;;4SCLES3498;99;15232.0;KN;68;800;AAPCCH-UE;17307                                                                                                                                                                                                                                                                                                ;19052014;1;76;1;                                                     ;19052014;1;SUDUB46012522172;12052014;BODO SCHULTE;109819             ;2014;05
19052014;5953593;34;200;3;3803;100;10301;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;13022015;142;3;5;1;31587,7;0;0;31587,7;0;0;0;1;1;6386;31587,7;0; ;0; ;0;2;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO;~PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;5746;5,497337;31587,7;61;;4SCLES3498;99;5746.0;KN;68;800;AAPCCH-UE;6386                                                                                                                                                                                                                                                                                            ;19052014;1;76;1;                                                     ;19052014;1;SUDUB46012522172;12052014;BODO SCHULTE;109819             ;2014;05
19052014;5953735;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;13022015;142;3;5;1;41723,75;0;0;41723,75;0;0;0;1;1;5850;41723,75;0; ;0; ;0;1;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO;~PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;5100;8,181127;41723,75;61;;4SCLES3522;99;5100.0;KN;68;800;AAPCCH-UE;5850                                                                                                                                                                                                                                                                                        ;19052014;1;76;1;                                                     ;19052014;1;SUDUB46012522150;12052014;BODO SCHULTE;109819             ;2014;05
20052014;5924160;55;200;3;1589;100;13301;0;3188;0;0;926;CORONEL;10;R;1;134;NEW YORK;225;U.S.A.;MEDITERRANEAN SHIPPING CO.;508;96707720;8;MEDITERRANEAN SHIPPING COMPANY;96707720;8;0;225;;28082014;13;1;5;1;29880;0;0;29880;0;0;0;1;1;8400;29880;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;8300;3,6;29880;61;;SA0396390;99;8300.0;KN;68;;SIN ACUERDO;8400                                                                                                                                                                                                                                                                                             ;20052014;1;74;1;                                                     ;20052014;1;MSCUTJ500390;30042014;MSC VAISHNAVI;109732                ;2014;05
20052014;5945698;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;505;;23062014;142;1;3;1;97667,91;0;0;97667,91;0;0;0;1;1;23400;98263,44;5405,82; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE TULIPANES~ EN RE;POSO VEGETATIVO;;;;;;6011012;10;653550;,150353;98263,44;61;;4SCLES3445;99;653550.0;UNIDAD;68;800;AAPCCH-UE;23400                                                                                                                                                                                                                                                                               ;20052014;1;76;1;                                                     ;20052014;1;SUDUB47012792029;9052014;CSAV RAUTEN;109399              ;2014;05
20052014;5945710;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;23062014;142;1;3;1;116096,01;0;0;116096,01;0;0;0;1;1;23400;116691,54;5405,82; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE TULIPANES~ EN RE;POSO VEGETATIVO;;;;;;6011012;10;789800;,147748;116691,54;61;;4SCLES3447;68;800.0;AAPCCH-UE;99;0000789800;UNIDAD;23400                                                                                                                                                                                                                                                                           ;20052014;1;76;1;                                                     ;20052014;1;SUDUB47012792030;9052014;CSAV RAUTEN;109399              ;2014;05
26052014;5929918;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;23012015;142;3;5;1;49818,19;0;0;49818,19;0;0;0;1;1;11652;49818,19;0; ;0; ;0;1;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;10302;4,835778;49818,19;61;;4SCLES3143;99;10302.0;KN;68;800;AAPCCH-UE;11652                                                                                                                                                                                                                                                                                    ;26052014;1;76;1;                                                     ;26052014;1;SUDUB46012520158;28042014;BELLA SCHULTE;109364            ;2014;05
26052014;5929941;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;23012015;142;3;5;1;70911,1;0;0;70911,1;0;0;0;1;1;10547;70911,1;0; ;0; ;0;2;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;9197;7,710242;70911,1;61;;4SCLES3143;99;9197.0;KN;68;800;AAPCCH-UE;10547                                                                                                                                                                                                                                                                                          ;26052014;1;76;1;                                                     ;26052014;1;SUDUB46012520158;28042014;BELLA SCHULTE;109364            ;2014;05
26052014;5929960;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;23012015;142;3;5;1;142398,03;0;0;142398,03;0;0;0;1;1;21133;142398,03;0; ;0; ;0;2;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;18428;7,727264;142398,03;61;;4SCLES3138;99;18428.0;KN;68;800;AAPCCH-UE;21133                                                                                                                                                                                                                                                                                ;26052014;1;76;1;                                                     ;26052014;1;SUDUB46012520185;28042014;BELLA SCHULTE;109364            ;2014;05
26052014;5940902;34;200;3;3803;100;10301;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;30012015;142;3;5;1;116627,04;0;0;116627,04;0;0;0;1;1;23620;116627,04;0; ;0; ;0;0;0;NO; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;20920;5,574906;116627,04;61;;4SCLES3346;99;20920.0;KN;68;800;AAPCCH-UE;23620                                                                                                                                                                                                                                                                                ;26052014;1;76;1;                                                     ;26052014;1;SUDUB46012521177;5052014;LIVERPOOL EXPRESS;109980        ;2014;05
